 -3.77249306e+03
 -3.92718748e+03
 -4.43317449e+03
 -5.06091322e+03
 -6.02233644e+03
 -1.23598311e+04
 -5.17648265e+03
 -4.58371078e+03
 -5.00328254e+03
 -5.58601046e+03
 -6.22698154e+03
 -8.92984819e+03
