 -4.94331950e+03
 -6.17724298e+03
 -8.20598477e+03
 -1.10349915e+04
 -1.54437286e+04
 -5.86792884e+04
 -4.92366273e+03
 -5.67173954e+03
 -7.95074651e+03
 -1.10644443e+04
 -1.52101632e+04
 -3.04968777e+04
