Wavelength 	 FilterTrans 	      PCE
     1.050 	 1.99841e-05 	 1.73419e-05
     1.051 	 1.76658e-05 	 1.53435e-05
     1.052 	 1.62472e-05 	 1.41205e-05
     1.053 	 1.43763e-05 	 1.25068e-05
     1.054 	 1.27065e-05 	 1.10604e-05
     1.055 	 1.25928e-05 	 1.09697e-05
     1.056 	 1.22356e-05 	 1.06665e-05
     1.057 	 1.15469e-05 	 1.00726e-05
     1.058 	 1.11394e-05 	 9.72661e-06
     1.059 	 1.05382e-05 	 9.20754e-06
     1.060 	 1.02926e-05 	 9.00067e-06
     1.061 	 1.00045e-05 	 8.75454e-06
     1.062 	 9.13165e-06 	 7.99604e-06
     1.063 	  8.3886e-06 	 7.35112e-06
     1.064 	 7.88635e-06 	 6.9165e-06
     1.065 	 7.57702e-06 	 6.65028e-06
     1.066 	  7.0637e-06 	 6.20454e-06
     1.067 	 6.94871e-06 	 6.10755e-06
     1.068 	 6.92275e-06 	 6.08873e-06
     1.069 	 6.62548e-06 	 5.83176e-06
     1.070 	 6.55279e-06 	 5.77216e-06
     1.071 	  6.3541e-06 	 5.60126e-06
     1.072 	 6.41432e-06 	 5.65975e-06
     1.073 	 6.55928e-06 	 5.7919e-06
     1.074 	 6.11832e-06 	 5.4065e-06
     1.075 	 6.27829e-06 	 5.55193e-06
     1.076 	 6.39938e-06 	 5.66439e-06
     1.077 	 6.81092e-06 	 6.03356e-06
     1.078 	 6.74891e-06 	 5.98299e-06
     1.079 	 6.05811e-06 	 5.37451e-06
     1.080 	 6.30924e-06 	 5.6026e-06
     1.081 	 6.60618e-06 	 5.87132e-06
     1.082 	 6.39522e-06 	 5.68746e-06
     1.083 	 6.15263e-06 	 5.47584e-06
     1.084 	  5.7387e-06 	 5.11129e-06
     1.085 	  5.5964e-06 	 4.98829e-06
     1.086 	 5.85879e-06 	 5.22651e-06
     1.087 	 5.44722e-06 	 4.8635e-06
     1.088 	 5.00442e-06 	 4.47098e-06
     1.089 	 4.66626e-06 	 4.17289e-06
     1.090 	 4.18918e-06 	 3.74905e-06
     1.091 	 4.02891e-06 	 3.60767e-06
     1.092 	 3.86806e-06 	 3.46629e-06
     1.093 	 3.31864e-06 	 2.97593e-06
     1.094 	  3.1682e-06 	 2.84295e-06
     1.095 	  3.2615e-06 	 2.92866e-06
     1.096 	 3.12324e-06 	 2.80609e-06
     1.097 	 3.04882e-06 	 2.7416e-06
     1.098 	 2.79153e-06 	 2.51193e-06
     1.099 	 2.62878e-06 	 2.36681e-06
     1.100 	 2.73035e-06 	 2.45989e-06
     1.101 	 2.62306e-06 	 2.36503e-06
     1.102 	  2.5835e-06 	 2.33067e-06
     1.103 	 2.63946e-06 	 2.38301e-06
     1.104 	  2.5715e-06 	 2.32315e-06
     1.105 	 2.41179e-06 	 2.18009e-06
     1.106 	 2.33338e-06 	 2.11085e-06
     1.107 	  2.4032e-06 	 2.17541e-06
     1.108 	 2.32144e-06 	 2.10303e-06
     1.109 	 2.07114e-06 	 1.87732e-06
     1.110 	  1.8119e-06 	 1.64321e-06
     1.111 	 1.57433e-06 	 1.42846e-06
     1.112 	 1.44295e-06 	 1.3099e-06
     1.113 	 1.34663e-06 	 1.22356e-06
     1.114 	 1.23839e-06 	 1.12576e-06
     1.115 	  1.1288e-06 	 1.02653e-06
     1.116 	 1.04395e-06 	 9.4991e-07
     1.117 	 9.28756e-07 	 8.45506e-07
     1.118 	 8.17884e-07 	 7.44914e-07
     1.119 	 8.25143e-07 	 7.52056e-07
     1.120 	 8.21036e-07 	 7.48655e-07
     1.121 	 7.64897e-07 	 6.97818e-07
     1.122 	 6.46286e-07 	 5.89911e-07
     1.123 	  6.5188e-07 	 5.95303e-07
     1.124 	 6.79958e-07 	 6.21326e-07
     1.125 	 7.00454e-07 	 6.40434e-07
     1.126 	 7.65597e-07 	 7.00273e-07
     1.127 	  7.2562e-07 	 6.64025e-07
