Wavelength 	 FilterTrans 	      PCE
     1.086 	 1.25809e-05 	 9.42747e-06
     1.087 	 1.24593e-05 	 9.34431e-06
     1.088 	 1.29986e-05 	 9.75495e-06
     1.089 	  1.4638e-05 	 1.09959e-05
     1.090 	 1.84917e-05 	 1.39011e-05
     1.091 	 2.04875e-05 	 1.54102e-05
     1.092 	 2.18426e-05 	 1.6442e-05
     1.093 	 2.40835e-05 	 1.8141e-05
     1.094 	 2.55511e-05 	 1.92596e-05
     1.095 	  2.6238e-05 	 1.97907e-05
     1.096 	 2.58548e-05 	 1.95127e-05
     1.097 	 2.49615e-05 	 1.88548e-05
     1.098 	 2.31047e-05 	 1.74641e-05
     1.099 	 2.28413e-05 	 1.72747e-05
     1.100 	 2.34538e-05 	 1.77497e-05
     1.101 	 2.55389e-05 	 1.93423e-05
     1.102 	  2.5848e-05 	 1.95875e-05
     1.103 	 2.40469e-05 	 1.82368e-05
     1.104 	 2.32452e-05 	 1.76402e-05
     1.105 	 2.25764e-05 	 1.71423e-05
     1.106 	  2.1766e-05 	 1.65398e-05
     1.107 	 2.05907e-05 	 1.56567e-05
     1.108 	 1.92376e-05 	 1.46392e-05
     1.109 	 1.92349e-05 	 1.46453e-05
     1.110 	 1.89905e-05 	 1.44669e-05
     1.111 	 1.84076e-05 	 1.40297e-05
     1.112 	 1.89954e-05 	 1.44849e-05
     1.113 	 1.95678e-05 	 1.49347e-05
     1.114 	  1.8971e-05 	 1.44864e-05
     1.115 	 1.86652e-05 	 1.42582e-05
     1.116 	 1.85596e-05 	 1.41857e-05
     1.117 	 1.85146e-05 	 1.41582e-05
     1.118 	 1.86426e-05 	 1.42627e-05
     1.119 	 1.90559e-05 	 1.45891e-05
     1.120 	 1.98321e-05 	 1.51903e-05
     1.121 	 2.06552e-05 	 1.58288e-05
     1.122 	 2.11484e-05 	 1.62151e-05
     1.123 	 2.15518e-05 	 1.65323e-05
     1.124 	  2.1882e-05 	 1.67959e-05
     1.125 	 2.13926e-05 	 1.643e-05
     1.126 	 2.09575e-05 	 1.61022e-05
     1.127 	 2.07269e-05 	 1.59327e-05
     1.128 	 2.00736e-05 	 1.54366e-05
     1.129 	 1.93019e-05 	 1.48503e-05
     1.130 	 1.88228e-05 	 1.4492e-05
     1.131 	 1.74209e-05 	 1.34185e-05
     1.132 	 1.51375e-05 	 1.16624e-05
     1.133 	 1.37441e-05 	 1.05935e-05
     1.134 	 1.27321e-05 	 9.81685e-06
